claim_id,claimant_id,vehicle_id,clinic_provider_id,repair_provider_id,attorney_provider_id,incident_type,weather_condition,claim_date,police_report_filed,injuries_count,witnesses_count,claim_amount,claim_status,payout_amount,is_fraud,fraud_ring_id,payout_ratio,claim_year,claim_month,claim_month_name,unpaid_amount
CM008245,CL000483,VH002916,PR000004,PR000128,,rear_end_collision,fog,2023-02-18,True,0,0,2877.75,paid,2847.32,0,,0.9894257666579794,2023,2,Feb,30.429999999999836
CM000075,CL000027,VH001389,PR000190,PR000045,,multi_vehicle_pileup,clear,2025-01-23,True,0,0,5498.02,paid,5365.58,0,,0.975911328078108,2025,1,Jan,132.4400000000005
CM007682,CL002226,VH003963,PR000235,,PR000188,sideswipe,rain,2024-04-02,True,0,1,7599.98,paid,6874.47,0,,0.9045379066787018,2024,4,Apr,725.5099999999993
CM003799,CL003822,VH001218,PR000051,PR000069,,rear_end_collision,clear,2023-09-09,True,0,0,7103.96,paid,6711.97,0,,0.9448209167844414,2023,9,Sep,391.9899999999998
CM002658,CL002029,VH000340,,PR000084,,sideswipe,fog,2024-08-09,True,1,3,4969.78,paid,4510.53,0,,0.9075914829227854,2024,8,Aug,459.25
CM003181,CL003507,VH002324,,,,single_vehicle,snow,2025-04-10,True,0,1,1780.48,paid,1634.09,0,,0.9177805984902947,2025,4,Apr,146.3900000000001
CM002077,CL000529,VH000777,,PR000157,,rear_end_collision,snow,2024-07-17,True,0,3,7063.13,paid,6613.68,0,,0.9363667382591004,2024,7,Jul,449.4499999999998
CM000442,CL003042,VH002502,PR000049,PR000069,,rear_end_collision,clear,2025-04-11,False,0,1,3296.45,paid,3015.76,0,,0.9148508243716726,2025,4,Apr,280.6899999999996
CM008223,CL003967,VH001652,,PR000203,,multi_vehicle_pileup,rain,2024-01-23,True,0,0,13642.64,paid,13008.16,0,,0.9534928723472876,2024,1,Jan,634.4799999999996
CM002052,CL003858,VH002460,PR000127,PR000173,,sideswipe,rain,2024-05-12,True,2,1,7926.11,paid,7484.66,0,,0.9443043308760539,2024,5,May,441.4499999999998
CM002542,CL002808,VH003170,,PR000228,,single_vehicle,clear,2024-02-01,False,0,2,4307.0,paid,4274.36,0,,0.9924216391920129,2024,2,Feb,32.64000000000033
CM007403,CL003948,VH000781,,PR000062,,multi_vehicle_pileup,clear,2023-11-24,False,0,0,2769.67,paid,2517.69,0,,0.9090216523990222,2023,11,Nov,251.98000000000002
CM001302,CL000030,VH000101,PR000208,PR000075,,sideswipe,clear,2024-02-13,True,0,1,6934.1,under_review,,0,,,2024,2,Feb,
CM005878,CL001156,VH002679,,PR000092,,parking_lot,clear,2025-07-08,True,0,1,7848.85,denied,0.0,0,,0.0,2025,7,Jul,7848.85
CM007369,CL003365,VH001872,,PR000191,,multi_vehicle_pileup,clear,2025-08-22,True,0,1,3205.16,under_review,,0,,,2025,8,Aug,
CM003431,CL000581,VH001257,,PR000090,,rear_end_collision,snow,2024-01-01,False,0,1,1568.86,under_review,,0,,,2024,1,Jan,
CM001305,CL002629,VH000845,PR000057,PR000229,,rear_end_collision,clear,2024-09-29,True,0,0,5786.58,paid,5631.59,0,,0.9732156126762268,2024,9,Sep,154.98999999999978
CM000237,CL003879,VH000086,,PR000110,,parking_lot,clear,2023-06-04,True,0,1,5470.02,paid,4970.6,0,,0.9086986884874279,2023,6,Jun,499.4200000000001
CM007999,CL001543,VH002196,PR000156,PR000024,PR000141,sideswipe,fog,2023-06-13,True,0,1,2426.07,under_review,,0,,,2023,6,Jun,
CM002600,CL003381,VH000880,PR000217,PR000169,PR000016,single_vehicle,clear,2025-06-25,True,0,0,3661.74,paid,3312.26,0,,0.9045590347758171,2025,6,Jun,349.47999999999956
CM004617,CL002597,VH001907,,PR000194,,parking_lot,clear,2024-04-20,True,1,0,8635.8,paid,8594.94,0,,0.9952685333148059,2024,4,Apr,40.85999999999876
CM002574,CL002482,VH000212,PR000244,PR000092,PR000213,sideswipe,rain,2023-01-11,True,0,0,1840.06,under_review,,0,,,2023,1,Jan,
CM003281,CL000302,VH001651,,PR000115,,single_vehicle,snow,2023-08-10,False,0,0,8174.81,under_review,,0,,,2023,8,Aug,
CM003187,CL003785,VH001087,,PR000108,,single_vehicle,clear,2024-07-23,True,0,0,1433.8,paid,1334.03,0,,0.9304156786162645,2024,7,Jul,99.76999999999998
CM003954,CL002995,VH002828,,PR000121,,parking_lot,clear,2023-06-12,True,0,1,2077.94,paid,2000.61,0,,0.9627852584771456,2023,6,Jun,77.33000000000015
CM002769,CL000867,VH001812,PR000039,PR000124,,sideswipe,snow,2023-02-26,True,0,1,1898.5,paid,1813.03,0,,0.9549802475638662,2023,2,Feb,85.47000000000003
CM004832,CL000712,VH003288,PR000156,PR000080,,parking_lot,fog,2025-11-18,True,1,0,2203.28,paid,2135.63,0,,0.9692957772048945,2025,11,Nov,67.65000000000009
CM004224,CL001984,VH001026,,PR000052,,multi_vehicle_pileup,clear,2023-05-05,True,0,1,2461.98,paid,2458.01,0,,0.9983874767463587,2023,5,May,3.9699999999998
CM002107,CL000965,VH002827,PR000008,PR000179,,single_vehicle,rain,2025-08-30,True,1,0,3200.12,paid,2923.97,0,,0.9137063610114621,2025,8,Aug,276.1500000000001
CM002680,CL003445,VH001951,PR000106,PR000246,,parking_lot,clear,2024-02-08,True,1,2,1045.44,paid,1005.96,0,,0.9622359963269054,2024,2,Feb,39.48000000000002
CM007326,CL000604,VH002387,,PR000009,,single_vehicle,rain,2024-10-18,True,0,1,1976.66,paid,1921.44,0,,0.9720639867250817,2024,10,Oct,55.22000000000003
CM002762,CL001427,VH002219,,PR000087,PR000101,single_vehicle,clear,2023-08-20,True,0,1,4355.99,paid,4027.12,0,,0.9245016632269588,2023,8,Aug,328.8699999999999
CM004689,CL003969,VH003898,,PR000027,,multi_vehicle_pileup,clear,2025-07-22,True,1,0,6473.78,paid,6061.15,0,,0.9362613496288104,2025,7,Jul,412.6300000000001
CM005400,CL001300,VH001304,,PR000099,,multi_vehicle_pileup,snow,2024-09-26,True,0,0,1004.65,paid,906.06,0,,0.9018663216045388,2024,9,Sep,98.59000000000003
CM001388,CL003134,VH000224,,PR000110,PR000213,rear_end_collision,clear,2024-06-09,False,0,0,4933.17,paid,4593.33,0,,0.9311112327367596,2024,6,Jun,339.84000000000015
CM002902,CL003038,VH000976,PR000198,PR000176,,sideswipe,clear,2024-02-26,True,0,2,3428.6,paid,3171.8,0,,0.9251006241614654,2024,2,Feb,256.7999999999997
CM003578,CL001694,VH003462,PR000065,PR000123,,parking_lot,clear,2024-04-02,True,1,2,759.33,paid,699.87,0,,0.9216941250839555,2024,4,Apr,59.460000000000036
CM007719,CL003369,VH001042,,PR000097,,multi_vehicle_pileup,rain,2025-06-01,True,0,1,1230.4,paid,1117.85,0,,0.9085256827048113,2025,6,Jun,112.55000000000018
CM008615,CL001599,VH003251,PR000046,PR000201,PR000230,rear_end_collision,clear,2025-01-11,True,0,0,965.75,paid,892.49,1,RING008,0.9241418586590733,2025,1,Jan,73.25999999999999
CM007084,CL001235,VH003699,,,,multi_vehicle_pileup,clear,2025-07-10,True,2,1,6696.96,paid,6689.25,0,,0.9988487313646789,2025,7,Jul,7.710000000000036
CM008755,CL000688,VH000401,PR000119,PR000197,PR000135,single_vehicle,rain,2025-05-14,False,1,0,6143.51,denied,0.0,1,RING012,0.0,2025,5,May,6143.51
CM007394,CL003828,VH001123,PR000048,PR000050,,rear_end_collision,clear,2025-07-15,False,0,0,1701.45,paid,1533.37,0,,0.9012136706926445,2025,7,Jul,168.08000000000015
CM005001,CL000821,VH000551,,PR000041,,parking_lot,clear,2024-07-27,False,0,0,2848.86,paid,2564.65,0,,0.9002372878976151,2024,7,Jul,284.21000000000004
CM005854,CL000850,VH003088,PR000152,PR000220,,parking_lot,clear,2025-03-22,True,1,0,2455.33,paid,2310.46,0,,0.9409977477569207,2025,3,Mar,144.8699999999999
CM001280,CL000320,VH002486,PR000187,PR000157,,multi_vehicle_pileup,clear,2025-02-03,False,0,1,4469.99,paid,4037.48,0,,0.9032413942760499,2025,2,Feb,432.50999999999976
CM008399,CL002096,VH003401,,,PR000188,multi_vehicle_pileup,clear,2025-08-21,True,1,1,6346.61,paid,5816.31,0,,0.9164435816916434,2025,8,Aug,530.2999999999993
CM000805,CL002492,VH000861,PR000223,PR000178,,sideswipe,rain,2024-09-05,False,0,1,770.08,paid,731.22,0,,0.949537710367754,2024,9,Sep,38.860000000000014
CM006405,CL002804,VH002849,,PR000133,,multi_vehicle_pileup,clear,2025-01-15,False,0,0,11579.45,paid,10657.11,0,,0.9203468213084387,2025,1,Jan,922.3400000000001
CM001556,CL002919,VH001463,,PR000086,,sideswipe,clear,2025-12-27,True,0,0,3065.23,paid,2791.15,0,,0.9105841975969177,2025,12,Dec,274.0799999999999
CM008458,CL002933,VH002134,PR000146,PR000105,,sideswipe,clear,2024-02-24,True,0,0,6225.93,paid,5810.88,1,RING001,0.9333352607562243,2024,2,Feb,415.0500000000002
CM003191,CL003829,VH002193,,PR000009,PR000147,parking_lot,clear,2023-07-22,True,0,1,428.96,paid,428.44,0,,0.9987877657590452,2023,7,Jul,0.5199999999999818
CM004567,CL002051,VH001372,PR000008,PR000032,,rear_end_collision,rain,2025-08-29,False,0,2,8129.29,paid,7420.48,0,,0.9128078835913099,2025,8,Aug,708.8100000000004
CM004803,CL000630,VH000632,PR000159,PR000179,PR000016,parking_lot,rain,2023-10-28,True,1,2,1392.21,paid,1364.6,0,,0.9801682217481558,2023,10,Oct,27.610000000000127
CM008625,CL002230,VH001330,PR000046,PR000201,PR000230,sideswipe,clear,2025-02-03,False,0,1,5985.91,paid,5766.82,1,RING008,0.9633990487661859,2025,2,Feb,219.09000000000015
CM007167,CL003847,VH002171,PR000238,PR000028,,sideswipe,rain,2025-10-12,False,1,1,3020.52,paid,3013.82,0,,0.9977818388886682,2025,10,Oct,6.699999999999818
CM004842,CL000380,VH003498,PR000167,PR000221,,sideswipe,clear,2024-03-09,True,0,0,3461.82,paid,3256.2,0,,0.9406034975821965,2024,3,Mar,205.62000000000035
CM003595,CL002315,VH000123,PR000043,PR000181,,multi_vehicle_pileup,fog,2023-09-05,True,0,0,1970.69,paid,1881.35,0,,0.9546656247304243,2023,9,Sep,89.34000000000015
CM006036,CL002974,VH003662,,PR000182,,multi_vehicle_pileup,fog,2023-06-15,True,0,0,8980.34,denied,0.0,0,,0.0,2023,6,Jun,8980.34
CM006853,CL003989,VH000236,PR000222,PR000071,,rear_end_collision,rain,2024-03-31,True,0,2,4187.07,paid,4026.54,0,,0.9616605406644743,2024,3,Mar,160.52999999999975
CM006959,CL003622,VH001380,PR000014,PR000137,,rear_end_collision,clear,2024-05-29,True,1,1,3969.11,paid,3662.26,0,,0.9226904772102562,2024,5,May,306.8499999999999
CM001921,CL000479,VH002753,,PR000071,,multi_vehicle_pileup,clear,2023-04-09,True,0,2,6147.73,paid,6101.78,0,,0.9925256964765857,2023,4,Apr,45.94999999999982
CM000514,CL000156,VH002392,PR000076,PR000197,,parking_lot,rain,2024-08-07,True,0,1,3651.93,paid,3446.41,0,,0.9437229081608902,2024,8,Aug,205.51999999999998
CM004178,CL000174,VH001967,PR000035,PR000220,,multi_vehicle_pileup,rain,2025-06-01,True,0,0,4025.26,paid,3880.24,0,,0.9639725135767626,2025,6,Jun,145.02000000000044
CM006844,CL001729,VH001040,PR000043,PR000121,PR000054,single_vehicle,rain,2023-07-26,True,1,0,2955.9,paid,2734.32,0,,0.9250380594742719,2023,7,Jul,221.57999999999993
CM001309,CL000488,VH000722,PR000078,PR000181,,single_vehicle,clear,2025-10-13,False,0,0,2971.69,paid,2964.96,0,,0.9977352954042985,2025,10,Oct,6.730000000000018
CM005668,CL000885,VH003407,,PR000241,PR000030,multi_vehicle_pileup,snow,2024-01-15,True,0,0,7964.28,paid,7928.69,0,,0.9955312972421864,2024,1,Jan,35.590000000000146
CM000915,CL001713,VH002988,PR000186,PR000092,,sideswipe,fog,2024-11-24,False,0,0,4323.48,paid,4250.08,0,,0.9830229352281034,2024,11,Nov,73.39999999999964
CM003453,CL000927,VH003950,,PR000117,,parking_lot,clear,2025-10-14,True,0,0,1792.73,paid,1675.44,0,,0.9345746431420237,2025,10,Oct,117.28999999999996
CM003696,CL000179,VH001659,PR000070,PR000092,,multi_vehicle_pileup,rain,2023-02-14,True,0,0,5249.59,paid,4970.0,0,,0.946740602599441,2023,2,Feb,279.59000000000015
CM004243,CL003819,VH001244,PR000223,PR000134,,multi_vehicle_pileup,clear,2024-04-09,True,0,0,4923.51,paid,4584.28,0,,0.9310999672997515,2024,4,Apr,339.2300000000005
CM003157,CL002103,VH002953,PR000196,,PR000175,rear_end_collision,snow,2023-07-28,True,1,0,3573.04,paid,3427.44,0,,0.959250386225735,2023,7,Jul,145.5999999999999
CM002199,CL001216,VH003699,PR000066,PR000169,,single_vehicle,snow,2023-01-09,True,1,1,5896.64,paid,5715.89,0,,0.9693469501275302,2023,1,Jan,180.75
CM000775,CL001258,VH000678,,,,rear_end_collision,clear,2025-06-18,True,0,0,3724.42,paid,3352.32,0,,0.9000918263783354,2025,6,Jun,372.0999999999999
CM004426,CL000008,VH000701,PR000036,PR000032,,sideswipe,fog,2025-01-18,True,0,2,4229.8,paid,4089.93,0,,0.9669322426592273,2025,1,Jan,139.87000000000035
CM006151,CL001355,VH002671,,PR000241,,rear_end_collision,clear,2023-08-11,True,0,1,826.06,paid,773.17,0,,0.9359731738614628,2023,8,Aug,52.889999999999986
CM006098,CL001371,VH003000,,,,parking_lot,clear,2024-05-15,True,0,0,1438.95,paid,1395.89,0,,0.9700754022029953,2024,5,May,43.059999999999945
CM000944,CL003235,VH003157,PR000031,PR000015,,parking_lot,snow,2024-06-05,True,0,1,1822.16,paid,1744.42,0,,0.9573363480704219,2024,6,Jun,77.74000000000001
CM000823,CL000360,VH002114,PR000236,PR000202,,rear_end_collision,clear,2023-05-04,True,0,0,2305.15,paid,2185.75,0,,0.9482029369021538,2023,5,May,119.40000000000009
CM006879,CL003136,VH000695,PR000106,PR000182,,single_vehicle,fog,2023-05-19,False,0,0,5477.32,paid,5399.28,0,,0.9857521561639634,2023,5,May,78.03999999999996
CM005006,CL003304,VH001712,PR000033,PR000191,,single_vehicle,rain,2024-03-12,True,0,0,1744.29,denied,0.0,0,,0.0,2024,3,Mar,1744.29
CM006613,CL003660,VH002781,,PR000032,,sideswipe,clear,2024-12-27,True,1,0,4974.46,paid,4889.65,0,,0.9829509132649573,2024,12,Dec,84.8100000000004
CM004278,CL003212,VH001107,PR000136,PR000110,,sideswipe,fog,2024-08-19,True,2,0,2346.21,paid,2293.62,0,,0.977585126651067,2024,8,Aug,52.590000000000146
CM000165,CL002205,VH003320,PR000190,PR000011,,rear_end_collision,clear,2023-10-08,False,0,1,5711.69,under_review,,0,,,2023,10,Oct,
CM005620,CL001315,VH001482,PR000167,PR000121,,single_vehicle,fog,2023-04-17,False,1,0,2934.89,paid,2699.16,0,,0.9196801242976739,2023,4,Apr,235.73000000000002
CM004548,CL002425,VH002839,,PR000024,PR000213,single_vehicle,snow,2023-05-04,True,0,0,2121.88,paid,2082.42,0,,0.9814032838803325,2023,5,May,39.460000000000036
CM003984,CL000033,VH001819,,PR000163,,parking_lot,clear,2025-11-24,False,0,0,7674.88,paid,7027.77,0,,0.9156846752001334,2025,11,Nov,647.1099999999997
CM002539,CL003868,VH001320,,PR000205,,sideswipe,rain,2023-05-12,True,1,0,3030.12,paid,2877.73,0,,0.9497082623790477,2023,5,May,152.38999999999987
CM006958,CL003339,VH003057,PR000238,PR000080,,single_vehicle,fog,2023-01-05,True,0,0,4975.78,paid,4809.07,0,,0.9664957051959693,2023,1,Jan,166.71000000000004
CM003192,CL001135,VH000738,PR000248,PR000027,,multi_vehicle_pileup,clear,2023-12-24,False,0,0,5284.85,denied,0.0,0,,0.0,2023,12,Dec,5284.85
CM001312,CL001418,VH002767,,PR000083,PR000007,multi_vehicle_pileup,rain,2023-09-14,True,1,2,2694.36,paid,2613.34,0,,0.969929779242566,2023,9,Sep,81.01999999999998
CM008915,CL000135,VH003849,PR000059,PR000180,,rear_end_collision,clear,2024-08-15,True,0,1,7893.34,paid,7643.82,1,RING020,0.9683885402123815,2024,8,Aug,249.52000000000044
CM005208,CL001263,VH000358,PR000149,PR000157,,multi_vehicle_pileup,clear,2024-07-15,True,0,0,1660.32,paid,1652.87,0,,0.9955129131733641,2024,7,Jul,7.4500000000000455
CM008485,CL000178,VH000769,PR000019,PR000071,PR000102,rear_end_collision,clear,2024-04-26,False,0,0,3315.78,denied,0.0,1,RING003,0.0,2024,4,Apr,3315.78
CM007586,CL000339,VH002146,,PR000097,,sideswipe,fog,2025-10-16,False,1,0,2531.42,paid,2360.2,0,,0.9323620734607453,2025,10,Oct,171.22000000000025
CM005384,CL003313,VH002133,PR000167,PR000181,,multi_vehicle_pileup,rain,2023-05-04,False,0,1,11156.77,paid,11134.96,0,,0.9980451331344107,2023,5,May,21.81000000000131
CM008001,CL003965,VH002724,,PR000032,,rear_end_collision,rain,2025-08-21,True,1,0,4446.08,paid,4437.81,0,,0.9981399345041025,2025,8,Aug,8.269999999999527
CM003676,CL002341,VH003479,PR000195,,PR000044,single_vehicle,rain,2023-03-27,True,0,2,1451.21,paid,1446.24,0,,0.9965752716698479,2023,3,Mar,4.970000000000027
CM007219,CL003795,VH001911,PR000022,,,multi_vehicle_pileup,fog,2023-12-21,True,0,0,2542.96,paid,2305.18,0,,0.9064947934690282,2023,12,Dec,237.7800000000002
CM006723,CL000384,VH003567,PR000152,PR000173,,multi_vehicle_pileup,rain,2025-09-13,True,0,4,7868.84,paid,7504.98,0,,0.9537593851190264,2025,9,Sep,363.8600000000006
CM003301,CL000741,VH003934,PR000026,PR000005,,parking_lot,rain,2025-01-19,True,0,0,5708.97,paid,5585.09,0,,0.9783008143325328,2025,1,Jan,123.88000000000011
CM003311,CL000664,VH001190,,PR000172,,single_vehicle,clear,2025-11-07,True,1,1,2232.73,paid,2082.23,0,,0.9325937305451174,2025,11,Nov,150.5
CM006905,CL000199,VH002758,,PR000205,,single_vehicle,fog,2023-12-13,True,0,0,1819.18,under_review,,0,,,2023,12,Dec,
CM007222,CL003366,VH002676,PR000008,PR000172,,sideswipe,fog,2023-10-14,True,0,1,2000.01,paid,1841.7,0,,0.9208453957730212,2023,10,Oct,158.30999999999995
CM000328,CL000886,VH002671,PR000004,PR000009,,sideswipe,clear,2023-05-26,True,0,0,2841.07,under_review,,0,,,2023,5,May,
CM005887,CL003122,VH000788,,PR000172,,parking_lot,clear,2024-08-08,False,0,1,6443.36,paid,6331.31,0,,0.9826100047180354,2024,8,Aug,112.04999999999927
CM002491,CL002348,VH001408,,PR000037,,multi_vehicle_pileup,snow,2025-03-10,False,0,0,9560.85,under_review,,0,,,2025,3,Mar,
CM008644,CL002010,VH003064,PR000046,PR000201,PR000230,rear_end_collision,clear,2024-12-14,True,1,0,1893.16,paid,1787.86,1,RING008,0.9443787107270383,2024,12,Dec,105.30000000000018
CM006104,CL000505,VH001348,,PR000032,,rear_end_collision,snow,2023-05-08,True,0,0,5703.25,paid,5632.09,0,,0.9875229036075922,2023,5,May,71.15999999999985
CM005955,CL003251,VH002890,,PR000012,,single_vehicle,clear,2024-12-05,False,0,1,6025.29,paid,5747.89,0,,0.953960722222499,2024,12,Dec,277.39999999999964
CM008617,CL002652,VH003251,PR000046,PR000201,PR000230,sideswipe,rain,2025-01-27,True,1,0,15419.4,paid,14062.58,1,RING008,0.9120056552135621,2025,1,Jan,1356.8199999999997
CM004409,CL002676,VH003636,,PR000095,,multi_vehicle_pileup,clear,2023-10-09,True,0,0,6013.79,paid,5973.51,0,,0.9933020607636782,2023,10,Oct,40.279999999999745
CM000833,CL000435,VH003174,,PR000055,,sideswipe,clear,2024-05-14,True,0,0,3889.59,paid,3557.16,0,,0.9145334084055131,2024,5,May,332.4300000000003
CM003080,CL001011,VH003656,,PR000011,,multi_vehicle_pileup,clear,2025-01-11,True,2,1,7681.88,paid,7325.11,0,,0.9535569417902908,2025,1,Jan,356.77000000000044
CM007517,CL002129,VH000109,PR000104,,,rear_end_collision,snow,2024-06-21,False,0,0,3435.05,paid,3111.79,0,,0.9058936551141904,2024,6,Jun,323.2600000000002
CM003463,CL003363,VH002485,PR000240,PR000099,,multi_vehicle_pileup,clear,2024-04-10,False,0,1,5736.75,denied,0.0,0,,0.0,2024,4,Apr,5736.75
CM005298,CL001680,VH001686,PR000039,,,single_vehicle,clear,2025-09-23,True,1,2,6468.95,paid,6002.54,0,,0.9279002001870473,2025,9,Sep,466.40999999999985
CM001824,CL000188,VH002747,,PR000069,,multi_vehicle_pileup,clear,2025-03-04,False,0,1,7531.24,paid,7445.52,0,,0.9886180761733793,2025,3,Mar,85.71999999999935
CM007644,CL002130,VH001059,PR000208,PR000197,,multi_vehicle_pileup,rain,2023-02-15,True,0,1,6308.87,paid,5768.96,0,,0.9144204905157343,2023,2,Feb,539.9099999999999
CM000055,CL001360,VH000991,,PR000221,,multi_vehicle_pileup,fog,2025-06-14,False,1,0,6011.28,paid,5579.74,0,,0.9282116288045141,2025,6,Jun,431.53999999999996
CM006231,CL000764,VH001566,PR000187,PR000221,PR000141,parking_lot,rain,2025-06-15,True,1,0,11101.99,paid,10017.0,0,,0.9022706739962836,2025,6,Jun,1084.9899999999998
CM004065,CL001046,VH003319,,PR000024,,single_vehicle,snow,2024-07-18,False,0,1,18066.34,paid,17580.01,0,,0.9730808785841514,2024,7,Jul,486.33000000000175
CM003452,CL000451,VH001294,,PR000145,,rear_end_collision,rain,2023-10-29,True,0,0,2637.69,paid,2630.73,0,,0.9973613275252209,2023,10,Oct,6.960000000000036
CM006306,CL003741,VH002305,,PR000220,,parking_lot,clear,2024-09-21,True,0,1,436.92,paid,423.47,0,,0.9692163325093839,2024,9,Sep,13.449999999999989
CM001902,CL001600,VH002824,,PR000209,,multi_vehicle_pileup,clear,2024-01-27,True,1,0,6672.22,paid,6235.22,0,,0.934504557703433,2024,1,Jan,437.0
CM001482,CL000139,VH001302,,PR000013,,sideswipe,rain,2025-04-22,True,0,1,4787.19,paid,4657.0,0,,0.9728045053570049,2025,4,Apr,130.1899999999996
CM004874,CL003791,VH002584,,PR000203,,single_vehicle,clear,2025-01-18,True,0,1,7073.1,paid,6917.2,0,,0.9779587451046924,2025,1,Jan,155.90000000000055
CM004896,CL000316,VH003690,PR000063,PR000221,,rear_end_collision,rain,2023-05-08,True,1,0,3865.03,paid,3606.48,0,,0.9331053057802915,2023,5,May,258.5500000000002
CM004151,CL003790,VH003876,PR000051,PR000209,,sideswipe,clear,2025-07-16,True,0,2,2692.9,paid,2594.01,0,,0.9632775075197743,2025,7,Jul,98.88999999999987
CM007069,CL000917,VH001297,,PR000097,,sideswipe,clear,2023-04-25,True,0,0,4786.82,paid,4484.85,0,,0.9369163661888269,2023,4,Apr,301.96999999999935
CM003336,CL001854,VH003845,PR000119,PR000045,,multi_vehicle_pileup,snow,2023-11-12,True,0,0,5266.52,paid,4805.84,0,,0.9125266779581203,2023,11,Nov,460.6800000000003
CM006017,CL001175,VH002075,PR000129,PR000184,PR000215,single_vehicle,clear,2025-03-05,False,0,1,4235.0,paid,4224.61,0,,0.9975466351829987,2025,3,Mar,10.390000000000327
CM004927,CL000507,VH003360,PR000008,PR000202,,multi_vehicle_pileup,clear,2024-10-08,False,0,0,8298.09,paid,7600.77,0,,0.9159662042711034,2024,10,Oct,697.3199999999997
CM000947,CL001568,VH003280,PR000023,PR000157,,sideswipe,clear,2023-02-04,False,0,0,1232.23,under_review,,0,,,2023,2,Feb,
CM005798,CL003821,VH002116,PR000096,PR000132,,parking_lot,snow,2023-03-14,True,0,1,1139.36,paid,1115.85,0,,0.9793656087628142,2023,3,Mar,23.50999999999999
CM003294,CL003119,VH002378,,PR000154,,sideswipe,rain,2024-07-16,True,0,1,5879.22,paid,5359.11,0,,0.9115341831059222,2024,7,Jul,520.1100000000006
CM002162,CL003983,VH003816,PR000248,PR000165,PR000126,rear_end_collision,rain,2024-12-24,True,0,0,4590.32,paid,4407.93,0,,0.9602663866571395,2024,12,Dec,182.38999999999942
CM008772,CL001112,VH001868,PR000096,PR000121,PR000147,parking_lot,rain,2023-03-30,False,0,0,4492.38,denied,0.0,1,RING013,0.0,2023,3,Mar,4492.38
CM005084,CL001683,VH000739,PR000039,PR000011,,sideswipe,rain,2025-06-16,True,0,0,9448.59,denied,0.0,0,,0.0,2025,6,Jun,9448.59
CM006646,CL001675,VH001236,PR000227,PR000005,,single_vehicle,clear,2024-03-13,True,1,2,3909.86,paid,3834.84,0,,0.9808126122162942,2024,3,Mar,75.01999999999998
CM008381,CL002672,VH003251,,PR000091,,rear_end_collision,rain,2023-08-22,True,0,1,3631.39,under_review,,0,,,2023,8,Aug,
CM003058,CL000482,VH001020,PR000006,PR000027,,single_vehicle,fog,2023-11-06,True,1,1,2835.44,under_review,,0,,,2023,11,Nov,
CM007343,CL002908,VH002002,,PR000042,,multi_vehicle_pileup,clear,2024-10-19,True,0,0,2771.2,paid,2496.93,0,,0.901028435334873,2024,10,Oct,274.27
CM005491,CL002195,VH002862,PR000222,PR000055,PR000237,single_vehicle,clear,2024-04-19,True,0,1,7878.34,paid,7200.09,0,,0.9139095291647733,2024,4,Apr,678.25
CM006734,CL000507,VH003013,,PR000131,,single_vehicle,clear,2025-07-01,True,0,3,4434.76,paid,4110.22,0,,0.9268190386852952,2025,7,Jul,324.53999999999996
CM000769,CL002899,VH003142,,PR000176,,multi_vehicle_pileup,rain,2023-01-23,True,0,0,14288.62,paid,13642.15,0,,0.9547563025680575,2023,1,Jan,646.4700000000012
CM002066,CL002370,VH003767,PR000248,PR000210,,sideswipe,rain,2023-06-27,False,1,1,5449.05,paid,5022.74,0,,0.921764344243492,2023,6,Jun,426.3100000000004
CM008472,CL001645,VH002134,PR000146,PR000105,,sideswipe,clear,2024-03-15,False,1,0,1930.43,under_review,,1,RING001,,2024,3,Mar,
CM003496,CL000536,VH002636,,PR000005,,sideswipe,clear,2023-08-02,False,0,0,1242.77,paid,1234.23,0,,0.9931282538200955,2023,8,Aug,8.539999999999964
CM007312,CL000549,VH002377,,PR000201,,rear_end_collision,clear,2024-04-08,True,1,0,2525.53,under_review,,0,,,2024,4,Apr,
CM000286,CL003880,VH002230,,PR000182,PR000130,single_vehicle,rain,2025-03-04,False,0,1,2247.76,paid,2235.61,0,,0.9945946186425597,2025,3,Mar,12.150000000000091
CM001501,CL001692,VH000358,,PR000000,PR000155,parking_lot,clear,2025-01-19,False,1,1,2127.83,paid,2076.16,0,,0.9757170450646903,2025,1,Jan,51.67000000000007
CM004525,CL001973,VH003962,,PR000052,,rear_end_collision,clear,2023-04-29,True,1,1,1371.5,paid,1331.23,0,,0.9706379876048122,2023,4,Apr,40.26999999999998
CM008388,CL003061,VH003193,,PR000226,,rear_end_collision,fog,2023-08-01,False,0,4,4449.34,paid,4353.3,0,,0.9784147761240993,2023,8,Aug,96.03999999999996
CM002333,CL003608,VH001438,PR000064,PR000205,,single_vehicle,snow,2024-10-07,True,0,0,2776.5,paid,2615.35,0,,0.9419593012785881,2024,10,Oct,161.1500000000001
CM002718,CL003594,VH001061,PR000206,PR000165,,single_vehicle,clear,2024-03-06,True,0,1,3811.4,paid,3775.08,0,,0.990470693183607,2024,3,Mar,36.320000000000164
CM002080,CL001139,VH003702,,PR000015,,single_vehicle,clear,2024-11-29,True,0,0,3186.04,paid,3009.35,0,,0.9445424414006102,2024,11,Nov,176.69000000000005
CM003390,CL001267,VH003203,PR000168,PR000191,,parking_lot,clear,2024-02-17,True,1,1,5090.5,paid,4722.66,0,,0.9277399076711521,2024,2,Feb,367.84000000000015
